image_names,cumulative deformation(mm),damage_index,times(s)
LS39_to_LS40_RS3_0046,322.10792320699994,13.33999213967943,2363
LS39_to_LS40_RS3_0047,322.46065689299996,13.352569069601364,2364
LS39_to_LS40_RS3_0048,322.803517529,13.364778494306409,2365
LS39_to_LS40_RS3_0049,323.154524209,13.377262563788843,2366
LS39_to_LS40_RS3_0050,323.51446447399996,13.390048532717513,2367
LS39_to_LS40_RS3_0051,323.86661729099995,13.40254273442167,2368
LS39_to_LS40_RS3_0052,324.22354113599994,13.415191318734646,2369
LS39_to_LS40_RS3_0053,324.57481717699994,13.427625497409503,2370
LS39_to_LS40_RS3_0054,324.92977069099993,13.440175860054117,2371
LS39_to_LS40_RS3_0055,325.28701089799995,13.452793264768307,2372
LS39_to_LS40_RS3_0056,325.6307640609999,13.464921603086697,2373
LS39_to_LS40_RS3_0057,326.00123343799993,13.477978988341981,2374
LS39_to_LS40_RS3_0058,326.3631957039999,13.490723360072382,2375
LS39_to_LS40_RS3_0059,326.7186823919999,13.50322745362133,2376
LS39_to_LS40_RS3_0060,327.08755122899987,13.516189809954625,2377
LS40_to_LS41_RS3_0001,327.14618065499985,13.518248956843243,2378
LS40_to_LS41_RS3_0002,327.37649127199984,13.526334822345339,2379
LS40_to_LS41_RS3_0003,327.69605101999986,13.537546421166125,2380
LS40_to_LS41_RS3_0004,328.01706359499985,13.548800269869439,2381
LS40_to_LS41_RS3_0005,328.3460928869998,13.560326388116039,2382
LS40_to_LS41_RS3_0006,328.67878125899983,13.571971963531723,2383
LS40_to_LS41_RS3_0007,329.0094029489998,13.583536817511078,2384
LS40_to_LS41_RS3_0008,329.34345196199985,13.595213390294205,2385
LS40_to_LS41_RS3_0009,329.6795706149999,13.606954344550143,2386
LS40_to_LS41_RS3_0010,330.00895490099987,13.618452625799401,2387
LS40_to_LS41_RS3_0011,330.35630752699984,13.630570520755235,2388
LS40_to_LS41_RS3_0012,330.69336008199986,13.642321927313452,2389
LS40_to_LS41_RS3_0013,331.03387991299985,13.654187402237591,2390
LS40_to_LS41_RS3_0014,331.36184210299984,13.665609139779475,2391
LS40_to_LS41_RS3_0015,331.69793070099985,13.677307936347285,2392
LS40_to_LS41_RS3_0016,332.0387683939999,13.689166218509051,2393
LS40_to_LS41_RS3_0017,332.36507919999985,13.700513904298482,2394
LS40_to_LS41_RS3_0018,332.70104716699984,13.71219244630685,2395
LS40_to_LS41_RS3_0019,333.0452900189998,13.724153728593583,2396
LS40_to_LS41_RS3_0020,333.38615328799983,13.735993033886645,2397
LS40_to_LS41_RS3_0021,333.7283075849998,13.747872972972033,2398
LS40_to_LS41_RS3_0022,334.0744690479998,13.759888105345102,2399
LS40_to_LS41_RS3_0023,334.4190113539998,13.771843454172949,2400
LS40_to_LS41_RS3_0024,334.7675631159998,13.783934649529398,2401
LS40_to_LS41_RS3_0025,335.11606942899977,13.796021333310696,2402
LS40_to_LS41_RS3_0026,335.4602772579998,13.80795641401416,2403
LS40_to_LS41_RS3_0027,335.8079509559998,13.820009480270048,2404
LS40_to_LS41_RS3_0028,336.1538184009998,13.83199809972065,2405
LS40_to_LS41_RS3_0029,336.4972328019998,13.843900237641412,2406
LS40_to_LS41_RS3_0030,336.8474191579998,13.856035949708458,2407
LS40_to_LS41_RS3_0031,337.1925878409998,13.867997014267564,2408
LS40_to_LS41_RS3_0032,337.5396608129998,13.880023665155875,2409
LS40_to_LS41_RS3_0033,337.8821679489998,13.891892055954115,2410
LS40_to_LS41_RS3_0034,338.22757401199976,13.903861203994008,2411
LS40_to_LS41_RS3_0035,338.57433178999975,13.91587785542041,2412
LS40_to_LS41_RS3_0036,338.91916837999975,13.927828942047201,2413
LS40_to_LS41_RS3_0037,339.27927498399976,13.940310704971129,2414
LS40_to_LS41_RS3_0038,339.61436438699974,13.951927025112745,2415
LS40_to_LS41_RS3_0039,339.95975247299975,13.963902413467295,2416
LS40_to_LS41_RS3_0040,340.3084902639998,13.975996412023958,2417
LS40_to_LS41_RS3_0041,340.65253135199976,13.987930316181275,2418
LS40_to_LS41_RS3_0042,341.0061536049998,14.000199817463853,2419
LS40_to_LS41_RS3_0043,341.3513671149998,14.012181102521508,2420
LS40_to_LS41_RS3_0044,341.7099037759998,14.024628875394077,2421
LS40_to_LS41_RS3_0045,342.0535623829998,14.03656437408373,2422
LS40_to_LS41_RS3_0046,342.4119466999998,14.049016136293814,2423
LS40_to_LS41_RS3_0047,342.75957031099983,14.061099106159666,2424
LS40_to_LS41_RS3_0048,343.11701439499984,14.073529022740521,2425
LS40_to_LS41_RS3_0049,343.4684763719998,14.085756826733824,2426
LS40_to_LS41_RS3_0050,343.82956859999985,14.098326177995006,2427
LS40_to_LS41_RS3_0051,344.19334042399987,14.110995869886382,2428
LS40_to_LS41_RS3_0052,344.54586865199985,14.123281117810606,2429
LS40_to_LS41_RS3_0053,344.91113586299986,14.13601814142282,2430
LS40_to_LS41_RS3_0054,345.27409223599983,14.148682892309376,2431
LS40_to_LS41_RS3_0055,345.63052553999984,14.161128488318258,2432
LS40_to_LS41_RS3_0056,345.99375106399987,14.173820274204994,2433
LS40_to_LS41_RS3_0057,346.36194515299985,14.18669538869519,2434
LS40_to_LS41_RS3_0058,346.7344086169999,14.199730185739206,2435
LS40_to_LS41_RS3_0059,347.1055239679999,14.212728635757827,2436
LS40_to_LS41_RS3_0060,347.47660026799986,14.22573696740365,2437
LS41_to_LS42_RS3_0001,347.67665094799986,14.232754700599491,2438
LS41_to_LS42_RS3_0002,347.68255909799984,14.232962009529066,2439
LS41_to_LS42_RS3_0003,347.95801696799987,14.242630838169378,2440
LS41_to_LS42_RS3_0004,348.33509846799984,14.255877737411708,2441
LS41_to_LS42_RS3_0005,348.7236944599998,14.269542869191433,2442
LS41_to_LS42_RS3_0006,349.1285541789998,14.283795280095879,2443
LS41_to_LS42_RS3_0007,349.5313293929998,14.29799041861368,2444
LS41_to_LS42_RS3_0008,349.9279906309998,14.311986329912896,2445
LS41_to_LS42_RS3_0009,350.3329391869998,14.326291846644914,2446
LS41_to_LS42_RS3_0010,350.7195191289998,14.339965186778553,2447
LS41_to_LS42_RS3_0011,351.12220246799984,14.354226020873375,2448
LS41_to_LS42_RS3_0012,351.51075824499986,14.36800438324055,2449
LS41_to_LS42_RS3_0013,351.90726485199986,14.382083286333232,2450
LS41_to_LS42_RS3_0014,352.3041416959999,14.39619468316474,2451
LS41_to_LS42_RS3_0015,352.69814061799985,14.410223427945171,2452
LS41_to_LS42_RS3_0016,353.09420800899983,14.424346112551317,2453
LS41_to_LS42_RS3_0017,353.48945755999983,14.438460445301953,2454
LS41_to_LS42_RS3_0018,353.8693974629998,14.452048161250964,2455
LS41_to_LS42_RS3_0019,354.25798507699983,14.465966010854062,2456
LS41_to_LS42_RS3_0020,354.65800628499983,14.480315941486797,2457
LS41_to_LS42_RS3_0021,355.0500295499998,14.494401701487776,2458
LS41_to_LS42_RS3_0022,355.4502694599998,14.508806455772934,2459
LS41_to_LS42_RS3_0023,355.8503073719998,14.523228476774266,2460
LS41_to_LS42_RS3_0024,356.2432251959998,14.537418218018539,2461
LS41_to_LS42_RS3_0025,356.6486137579998,14.552084234876203,2462
LS41_to_LS42_RS3_0026,357.0479767689998,14.566558542989632,2463
LS41_to_LS42_RS3_0027,357.44263569999976,14.580888522138734,2464
LS41_to_LS42_RS3_0028,357.83503870599975,14.595162898828828,2465
LS41_to_LS42_RS3_0029,358.2395305209997,14.609905036285133,2466
LS41_to_LS42_RS3_0030,358.6360889829997,14.624386178403055,2467
LS41_to_LS42_RS3_0031,359.0380089799997,14.639092093110392,2468
LS41_to_LS42_RS3_0032,359.4350161539997,14.653647440946735,2469
LS41_to_LS42_RS3_0033,359.8326557299997,14.66825559404005,2470
LS41_to_LS42_RS3_0034,360.2372961189997,14.68315192463215,2471
LS41_to_LS42_RS3_0035,360.63518466299973,14.69783072231694,2472
LS41_to_LS42_RS3_0036,361.04386150299973,14.712940119233943,2473
LS41_to_LS42_RS3_0037,361.4453661649997,14.727817083652248,2474
LS41_to_LS42_RS3_0038,361.84380610899973,14.742613115225542,2475
LS41_to_LS42_RS3_0039,362.2427823999997,14.757462174334362,2476
LS41_to_LS42_RS3_0040,362.64641917799975,14.772518958769004,2477
LS41_to_LS42_RS3_0041,363.03993621099977,14.787231970142127,2478
LS41_to_LS42_RS3_0042,363.44428073299974,14.802385039780948,2479
LS41_to_LS42_RS3_0043,363.84499123099977,14.81743770778227,2480
LS41_to_LS42_RS3_0044,364.25019055299975,14.83269578838051,2481
LS41_to_LS42_RS3_0045,364.64937544899976,14.847764120109046,2482
LS41_to_LS42_RS3_0046,365.05093367699976,14.862959374182529,2483
LS41_to_LS42_RS3_0047,365.45881158999975,14.878432673951647,2484
LS41_to_LS42_RS3_0048,365.87204153199974,14.894149585153185,2485
LS41_to_LS42_RS3_0049,366.2849079379997,14.90989405822693,2486
LS41_to_LS42_RS3_0050,366.69859291899974,14.925711847080102,2487
LS41_to_LS42_RS3_0051,367.1148041389997,14.94166937211306,2488
LS41_to_LS42_RS3_0052,367.5322885849997,14.957719805615342,2489
LS41_to_LS42_RS3_0053,367.9470714209997,14.973710723063263,2490
LS41_to_LS42_RS3_0054,368.3680346959997,14.989985740268347,2491
LS41_to_LS42_RS3_0055,368.7981678179997,15.006663625690246,2492
LS41_to_LS42_RS3_0056,369.22594115799967,15.023299153425159,2493
LS41_to_LS42_RS3_0057,369.65262102799966,15.039941644341972,2494
LS41_to_LS42_RS3_0058,370.0837296279997,15.056807751606028,2495
LS41_to_LS42_RS3_0059,370.5064399379997,15.073395609866326,2496
LS41_to_LS42_RS3_0060,370.9252429279997,15.089879910463713,2497
LS41_to_LS42_RS3_0061,371.3637453179997,15.107193368854814,2498
LS41_to_LS42_RS3_0062,371.7965156479997,15.124335144030402,2499
LS41_to_LS42_RS3_0063,371.9800900479997,15.131622982278397,2500
LS42_to_LS43_RS3_0001,372.00904981799965,15.132773581647086,2501
LS42_to_LS43_RS3_0002,372.31069559799965,15.144773023234636,2502
LS42_to_LS43_RS3_0003,372.67948688799964,15.159480364269097,2503
LS42_to_LS43_RS3_0004,373.05245723799965,15.174396018696468,2504
LS42_to_LS43_RS3_0005,373.4372696879997,15.189829630410625,2505
LS42_to_LS43_RS3_0006,373.8279306179997,15.205544403344259,2506
LS42_to_LS43_RS3_0007,374.2068685979997,15.220832945383663,2507
LS42_to_LS43_RS3_0008,374.58395088799966,15.236091405483535,2508
LS42_to_LS43_RS3_0009,374.97078284799966,15.251791289407935,2509
LS42_to_LS43_RS3_0010,375.34881740799966,15.267180494283258,2510
LS42_to_LS43_RS3_0011,375.73939122699966,15.283128791996143,2511
LS42_to_LS43_RS3_0012,376.12659426599964,15.298988742741713,2512
LS42_to_LS43_RS3_0013,376.51008754499964,15.314745606777372,2513
LS42_to_LS43_RS3_0014,376.8948402719996,15.330603577795182,2514
LS42_to_LS43_RS3_0015,377.2839623639996,15.346692420380343,2515
LS42_to_LS43_RS3_0016,377.6675650289996,15.362603533559083,2516
LS42_to_LS43_RS3_0017,378.0474386059996,15.378409839861519,2517
LS42_to_LS43_RS3_0018,378.43031060599964,15.394391601572444,2518
LS42_to_LS43_RS3_0019,378.82860846499966,15.411071791880861,2519
LS42_to_LS43_RS3_0020,379.22836067799966,15.427869334642029,2520
LS42_to_LS43_RS3_0021,379.62072026099963,15.444411758878534,2521
LS42_to_LS43_RS3_0022,380.0200777909996,15.46130624595434,2522
LS42_to_LS43_RS3_0023,380.4163070839996,15.478125780617333,2523
LS42_to_LS43_RS3_0024,380.8152713859996,15.495119708161635,2524
LS42_to_LS43_RS3_0025,381.21670053499963,15.512278214109264,2525
LS42_to_LS43_RS3_0026,381.61522140699964,15.529372080019582,2526
LS42_to_LS43_RS3_0027,382.01860994299966,15.54673583940997,2527
LS42_to_LS43_RS3_0028,382.4109036879997,15.563681520694779,2528
LS42_to_LS43_RS3_0029,382.8140435199997,15.58115738390635,2529
LS42_to_LS43_RS3_0030,383.2063782219997,15.598225401558508,2530
LS42_to_LS43_RS3_0031,383.6012772609997,15.615465821116967,2531
LS42_to_LS43_RS3_0032,384.00228143599975,15.633035784477528,2532
LS42_to_LS43_RS3_0033,384.39549879099974,15.650326753038303,2533
LS42_to_LS43_RS3_0034,384.79447933099976,15.667934620418963,2534
LS42_to_LS43_RS3_0035,385.18592978999976,15.685272829968874,2535
LS42_to_LS43_RS3_0036,385.58593379899975,15.703054547042658,2536
LS42_to_LS43_RS3_0037,385.98641922799976,15.720923680045788,2537
LS42_to_LS43_RS3_0038,386.3801499039998,15.738556351751896,2538
LS42_to_LS43_RS3_0039,386.7840610539998,15.756712386529362,2539
LS42_to_LS43_RS3_0040,387.1776847169998,15.774472246018274,2540
LS42_to_LS43_RS3_0041,387.5784761569998,15.792623248813056,2541
LS42_to_LS43_RS3_0042,387.9690532049998,15.810377948615217,2542
LS42_to_LS43_RS3_0043,388.3760264709998,15.828948145046393,2543
LS42_to_LS43_RS3_0044,388.77350084499983,15.84715457197221,2544
LS42_to_LS43_RS3_0045,389.16729439399984,15.865260820708281,2545
LS42_to_LS43_RS3_0046,389.56874593199984,15.883789825160225,2546
LS42_to_LS43_RS3_0047,389.97078077199984,15.902417789575152,2547
LS42_to_LS43_RS3_0048,390.37254663599987,15.921105865380525,2548
LS42_to_LS43_RS3_0049,390.76748603599987,15.93954765994668,2549
LS42_to_LS43_RS3_0050,391.16757978199985,15.958302711410596,2550
LS42_to_LS43_RS3_0051,391.57623751299985,15.977535188506922,2551
LS42_to_LS43_RS3_0052,391.97492500199985,15.99637298857147,2552
LS42_to_LS43_RS3_0053,392.38831550499987,16.015983835654175,2553
LS42_to_LS43_RS3_0054,392.79692207099987,16.0354466992478,2554
LS42_to_LS43_RS3_0055,393.20354929899986,16.054893797676904,2555
LS42_to_LS43_RS3_0056,393.6129675519999,16.07455409583966,2556
LS42_to_LS43_RS3_0057,394.0208594859999,16.094221227316442,2557
LS42_to_LS43_RS3_0058,394.4347725339999,16.114261032098717,2558
LS42_to_LS43_RS3_0059,394.85014968399986,16.134455731700207,2559
LS42_to_LS43_RS3_0060,395.26839377699986,16.154875468778634,2560
LS42_to_LS43_RS3_0061,395.6792105279999,16.175016862125744,2561
LS42_to_LS43_RS3_0062,396.0973028279999,16.195601331613304,2562
LS42_to_LS43_RS3_0063,396.5149599179999,16.216251991000583,2563
LS42_to_LS43_RS3_0064,396.9336531279999,16.237042406154625,2564
LS42_to_LS43_RS3_0065,397.3477654879999,16.257693159790342,2565
LS42_to_LS43_RS3_0066,397.7779043479999,16.279236225224217,2566
LS42_to_LS43_RS3_0067,398.19914021799985,16.300425994742078,2567
LS42_to_LS43_RS3_0068,398.62176642799983,16.32177844042599,2568
LS42_to_LS43_RS3_0069,398.93251294799984,16.33753799697525,2569
LS43_to_LS44_RS3_0001,398.9552724879998,16.338694244958038,2570
LS43_to_LS44_RS3_0002,399.1952913679998,16.350904496781205,2571
LS43_to_LS44_RS3_0003,399.5718651479998,16.370122990179112,2572
LS43_to_LS44_RS3_0004,399.9553889679998,16.389773701665018,2573
LS43_to_LS44_RS3_0005,400.3599071779998,16.41058541065606,2574
LS43_to_LS44_RS3_0006,400.7456089679998,16.430511120696274,2575
LS43_to_LS44_RS3_0007,401.14841595799976,16.451406567905607,2576
LS43_to_LS44_RS3_0008,401.5392019879998,16.471762992390524,2577
LS43_to_LS44_RS3_0009,401.9415111579998,16.492807212527147,2578
LS43_to_LS44_RS3_0010,402.3363657679998,16.5135483926434,2579
LS43_to_LS44_RS3_0011,402.73986406699976,16.53483309926997,2580
LS43_to_LS44_RS3_0012,403.15253194499974,16.55669564909222,2581
LS43_to_LS44_RS3_0013,403.5520119079997,16.577950772825403,2582
LS43_to_LS44_RS3_0014,403.9663559019997,16.60009219947777,2583
LS43_to_LS44_RS3_0015,404.3704372029997,16.621779386560988,2584
LS43_to_LS44_RS3_0016,404.7840279949997,16.6440738457575,2585
LS43_to_LS44_RS3_0017,405.1935203239997,16.666244539288932,2586
LS43_to_LS44_RS3_0018,405.6008044679997,16.68839215883426,2587
LS43_to_LS44_RS3_0019,406.0012183189997,16.710260542600498,2588
LS43_to_LS44_RS3_0020,406.41003555799966,16.732684973983062,2589
LS43_to_LS44_RS3_0021,406.82231001399964,16.75539898934092,2590
LS43_to_LS44_RS3_0022,407.2370843839996,16.778352626600853,2591
LS43_to_LS44_RS3_0023,407.65093354099963,16.801357527926115,2592
LS43_to_LS44_RS3_0024,408.0734242829996,16.824949005875926,2593
LS43_to_LS44_RS3_0025,408.4864975629996,16.848118985832453,2594
LS43_to_LS44_RS3_0026,408.9040135699996,16.871643645731744,2595
LS43_to_LS44_RS3_0027,409.3258207339996,16.895518406532975,2596
LS43_to_LS44_RS3_0028,409.7423529109996,16.919202062765784,2597
LS43_to_LS44_RS3_0029,410.1615743999996,16.943147086863515,2598
LS43_to_LS44_RS3_0030,410.58559325699963,16.96747745004126,2599
LS43_to_LS44_RS3_0031,411.01384390499965,16.99216493734827,2600
LS43_to_LS44_RS3_0032,411.4397336259996,17.016830910218307,2601
LS43_to_LS44_RS3_0033,411.8639897209996,17.041516542019824,2602
LS43_to_LS44_RS3_0034,412.2949500639996,17.06670971094486,2603
LS43_to_LS44_RS3_0035,412.7249572889996,17.091965816852582,2604
LS43_to_LS44_RS3_0036,413.1542383889996,17.11729817815186,2605
LS43_to_LS44_RS3_0037,413.5881480109996,17.14302509791791,2606
LS43_to_LS44_RS3_0038,414.0233811429996,17.168953826564444,2607
LS43_to_LS44_RS3_0039,414.4589314379996,17.19502581713272,2608
LS43_to_LS44_RS3_0040,414.9121435519996,17.222287886971653,2609
LS43_to_LS44_RS3_0041,415.3593614029996,17.249322961862596,2610
LS43_to_LS44_RS3_0042,415.8052124229996,17.276408257083883,2611
LS43_to_LS44_RS3_0043,416.2503356679996,17.303582418771178,2612
LS43_to_LS44_RS3_0044,416.69824801199957,17.331061839146,2613
LS43_to_LS44_RS3_0045,417.15745664699955,17.359375667595895,2614
LS43_to_LS44_RS3_0046,417.60635326799957,17.38719282539274,2615
LS43_to_LS44_RS3_0047,418.0596912639996,17.41542561639279,2616
LS43_to_LS44_RS3_0048,418.51547614699956,17.443953844620555,2617
LS43_to_LS44_RS3_0049,418.9759481809996,17.47292193084519,2618
LS43_to_LS44_RS3_0050,419.4399955879996,17.502264740012357,2619
LS43_to_LS44_RS3_0051,419.9064399329996,17.531911520756793,2620
LS43_to_LS44_RS3_0052,420.3900201299996,17.56280969313915,2621
LS43_to_LS44_RS3_0053,420.8513189249996,17.592439021616965,2622
LS43_to_LS44_RS3_0054,421.3053531439996,17.621750190878892,2623
LS43_to_LS44_RS3_0055,421.7785931449996,17.65245884661365,2624
LS43_to_LS44_RS3_0056,422.2616055199996,17.683968462861714,2625
LS43_to_LS44_RS3_0057,422.7462042679996,17.715751898185086,2626
LS43_to_LS44_RS3_0058,423.2297381779996,17.747636513596003,2627
LS43_to_LS44_RS3_0059,423.7609125079996,17.78286063991407,2628
LS43_to_LS44_RS3_0060,424.25899553799957,17.81607985640404,2629
LS43_to_LS44_RS3_0061,424.78673396799957,17.851478227765707,2630
LS43_to_LS44_RS3_0062,425.33236579799956,17.888295912693295,2631
LS43_to_LS44_RS3_0063,425.8814023979996,17.92556958103729,2632
LS43_to_LS44_RS3_0064,426.4339514879996,17.963312268650927,2633
LS43_to_LS44_RS3_0065,427.0754632079996,18.00742374133223,2634
LS43_to_LS44_RS3_0066,427.9193144579996,18.065929991304916,2635
LS43_to_LS44_RS3_0067,428.54179386799956,18.10944142203194,2636
LS43_to_LS44_RS3_0068,429.27339331799953,18.160967061050666,2637
LS43_to_LS44_RS3_0069,430.13901921799953,18.22247610075753,2638
LS43_to_LS44_RS3_0070,431.2085135879995,18.299293810511347,2639
LS43_to_LS44_RS3_0071,432.8555560279995,18.41939529979786,2640
LS43_to_LS44_RS3_0072,434.4322099879995,18.53644085626638,2641
